path_nbr, x, y, cost, index, parent_index;
5, 35.166634, 1.421616, 35.281433, 7131, 4774;
5, 36.889593, 1.481612, 37.005436, 6644, 7131;
5, 38.808129, 1.518002, 38.936515, 192, 6644;
5, 40.554040, 1.639963, 40.686680, 7856, 192;
5, 41.803465, 1.704469, 41.937769, 7984, 7856;
5, 43.063708, 1.692466, 43.198070, 871, 7984;
5, 44.977883, 1.601317, 45.133338, 7203, 871;
5, 45.786011, 1.469590, 45.952131, 5508, 7203;
5, 47.431281, 1.267939, 47.609713, 7394, 5508;
5, 48.994830, 1.126154, 49.179677, 7929, 7394;
5, 50.157969, 0.941079, 50.357449, 7604, 7929;
5, 51.788159, 0.936390, 51.993905, 7434, 7604;
5, 53.534251, 0.782042, 53.773083, 2856, 7434;
5, 54.571430, 0.684275, 54.814859, 7554, 2856;
5, 55.876887, 0.502094, 56.132967, 7915, 7554;
5, 57.195392, 0.298643, 57.467076, 7138, 7915;
5, 58.415745, 0.321857, 58.709517, 7329, 7138;
5, 60.212784, 0.223436, 60.509249, 6968, 7329;
5, 62.134342, 0.177947, 62.431346, 7723, 6968;
5, 64.028041, 0.134204, 64.325550, 1238, 7723;
5, 65.820315, 0.355646, 66.145818, 7639, 1238;
5, 67.568073, 0.080739, 67.915064, 2627, 7639;
5, 69.468772, 0.107223, 69.815948, 7902, 2627;
5, 70.799595, 0.305159, 71.161410, 6390, 7902;
5, 72.468820, 0.460680, 72.915496, 7373, 6390;
5, 74.194468, 0.557276, 74.643846, 8094, 7373;
5, 75.245524, 0.646234, 75.698659, 6476, 8094;
5, 76.510682, 0.940421, 76.997571, 8211, 6476;
5, 78.063390, 0.933126, 78.550296, 6999, 8211;
5, 80.035146, 1.117102, 80.562079, 7899, 6999;
5, 81.876934, 1.305093, 82.413436, 2702, 7899;
5, 83.665393, 1.381870, 84.224153, 7810, 2702;
5, 84.950608, 1.404429, 85.509566, 4894, 7810;
5, 86.846671, 1.636134, 87.427655, 7348, 4894;
5, 88.523514, 1.542471, 89.107112, 6083, 7348;
5, 90.140968, 1.630140, 90.726940, 7494, 6083;
5, 91.364545, 1.667658, 91.951092, 2441, 7494;
5, 93.128745, 1.798913, 93.720168, 7543, 2441;
5, 94.876423, 1.687620, 95.471386, 7593, 7543;
5, 96.317814, 1.608644, 96.914939, 7667, 7593;
5, 98.024311, 1.561949, 98.622074, 7636, 7667;
5, 98.752351, 1.541659, 99.350397, 7787, 7636;
5, 100.116606, 1.581680, 100.715239, 7470, 7787;
5, 101.990588, 1.279493, 102.656131, 7498, 7470;
5, 103.414871, 1.384879, 104.084308, 1998, 7498;
5, 104.384270, 1.455256, 105.056258, 7690, 1998;
5, 105.626388, 1.441859, 106.298448, 1563, 7690;
5, 107.362912, 1.361848, 108.036814, 7844, 1563;
5, 109.287372, 1.422974, 109.962245, 7858, 7844;
5, 110.712774, 1.303186, 111.392672, 3857, 7858;
5, 112.426438, 1.054434, 113.124295, 8137, 3857;
5, 113.601353, 1.015505, 114.299855, 1137, 8137;
5, 114.779397, 0.925828, 115.481307, 8196, 1137;
5, 115.669941, 1.127767, 116.394460, 5749, 8196;
5, 117.193199, 1.281642, 117.930301, 7541, 5749;
5, 118.503361, 1.369906, 119.243433, 7331, 7541;
5, 119.373674, 1.482618, 120.121014, 7548, 7331;
5, 121.219792, 1.710724, 121.981171, 3439, 7548;
5, 123.097142, 1.639129, 123.859885, 7651, 3439;
5, 124.084098, 1.528039, 124.853073, 7598, 7651;
5, 125.315080, 1.438843, 126.087283, 7718, 7598;
5, 127.034439, 1.418464, 127.806763, 6685, 7718;
5, 128.764374, 1.359776, 129.537693, 7753, 6685;
5, 130.567169, 1.358328, 131.340488, 7959, 7753;
5, 132.337254, 1.311302, 133.111198, 419, 7959;
5, 134.058542, 1.135488, 134.841442, 8002, 419;
5, 135.912830, 1.150374, 136.695790, 1621, 8002;
5, 137.838379, 1.172587, 138.621467, 8051, 1621;
5, 138.688898, 0.960254, 139.498090, 3770, 8051;
5, 140.344110, 0.567552, 141.199248, 8172, 3770;
5, 141.719311, 0.597808, 142.574782, 5010, 8172;
5, 143.065425, 0.623768, 144.078491, 7288, 5010;
5, 144.393569, 0.522970, 145.410454, 5869, 7288;
5, 146.042249, 0.516136, 147.059148, 7463, 5869;
5, 147.472860, 0.464379, 148.490695, 819, 7463;
5, 148.368295, 0.517203, 149.387687, 7553, 819;
5, 149.208312, 0.443794, 150.230905, 4285, 7553;
5, 150.710259, 0.491165, 151.733598, 7843, 4285;
5, 151.905416, 0.314086, 152.941803, 7565, 7843;
5, 153.716981, 0.214705, 154.759667, 5947, 7565;
5, 155.486108, -0.070486, 156.551635, 8050, 5947;
5, 157.254202, -0.135583, 158.320926, 6427, 8050;
5, 158.751834, -0.183257, 159.848674, 3517, 6427;
5, 159.671224, -0.238595, 160.769728, 7744, 3517;
5, 160.869159, -0.138320, 161.971853, 3460, 7744;
5, 162.534934, -0.077845, 163.640727, 7269, 3460;
5, 163.554179, 0.016997, 164.664376, 608, 7269;
5, 164.682831, 0.031860, 165.793126, 7595, 608;
5, 166.605103, 0.077740, 167.715945, 3267, 7595;
5, 168.357731, -0.154924, 169.483949, 7610, 3267;
5, 170.228658, -0.307520, 171.361088, 8186, 7610;
5, 171.888984, -0.335198, 173.021645, 4243, 8186;
5, 173.690345, -0.373554, 174.847068, 5865, 4243;
5, 175.181181, -0.425394, 176.338805, 6041, 5865;
5, 175.894426, -0.444634, 177.052310, 2284, 6041;
5, 177.329158, -0.514575, 178.488745, 7186, 2284;
5, 179.219693, -0.463507, 180.379970, 1011, 7186;
5, 181.176634, -0.355743, 182.339876, 8247, 1011;
6, 0.000000, 0.000000, 0.000000, 0, -1;
6, 0.999729, 0.023262, 1.000000, 1, 0;
6, 2.099833, 0.049553, 2.100418, 9467, 1;
6, 3.588428, 0.093634, 3.589665, 11155, 9467;
6, 4.993990, 0.137239, 4.995903, 5, 11155;
6, 6.465694, 0.170436, 6.467982, 12029, 5;
6, 7.854268, 0.173472, 7.856560, 10055, 12029;
6, 8.700783, 0.200783, 8.703746, 8033, 10055;
6, 10.668100, 0.207773, 10.672770, 9169, 8033;
6, 12.017017, 0.232353, 12.021912, 5139, 9169;
6, 13.697837, 0.293111, 13.703828, 12003, 5139;
6, 15.556848, 0.379759, 15.564858, 3981, 12003;
6, 17.492834, 0.441006, 17.502947, 11482, 3981;
6, 19.366707, 0.658314, 19.389378, 9745, 11482;
6, 21.119408, 0.750350, 21.149685, 10998, 9745;
6, 21.742242, 0.796216, 21.774206, 9328, 10998;
6, 23.478573, 0.901352, 23.515453, 10235, 9328;
6, 24.690558, 0.956918, 24.728711, 5817, 10235;
6, 26.581191, 1.111042, 26.625615, 11011, 5817;
6, 27.890229, 1.206541, 27.938133, 405, 11011;
6, 29.238112, 1.299081, 29.289188, 11646, 405;
6, 30.137622, 1.350688, 30.190178, 3012, 11646;
6, 31.990926, 1.457239, 32.046542, 11863, 3012;
6, 33.846707, 1.349798, 33.905430, 11405, 11863;
6, 35.353639, 1.323620, 35.420503, 591, 11405;
6, 37.343422, 1.433912, 37.426929, 8716, 591;
6, 38.894205, 1.595206, 38.986078, 3869, 8716;
6, 40.136788, 1.608796, 40.228735, 9344, 3869;
6, 41.499776, 1.594138, 41.591802, 5656, 9344;
6, 43.433114, 1.621927, 43.525340, 10732, 5656;
6, 45.255239, 1.709721, 45.349578, 9620, 10732;
6, 45.862764, 1.711005, 45.957105, 11064, 9620;
6, 47.826421, 1.491290, 47.933015, 1735, 11064;
6, 49.685906, 1.285847, 49.803816, 12164, 1735;
6, 51.062626, 1.210395, 51.182601, 11241, 12164;
6, 52.662201, 1.127032, 52.811100, 5895, 11241;
6, 54.530052, 1.099755, 54.679670, 11084, 5895;
6, 55.705386, 1.056276, 55.855808, 1123, 11084;
6, 57.511134, 1.020223, 57.661916, 11197, 1123;
6, 58.734011, 0.958887, 58.886330, 2966, 11197;
6, 60.332152, 0.836860, 60.489124, 11759, 2966;
6, 62.098758, 0.782878, 62.256554, 449, 11759;
6, 63.414242, 0.776988, 63.572051, 11855, 449;
6, 65.307149, 0.605906, 65.472673, 1022, 11855;
6, 67.208591, 0.555149, 67.374793, 11880, 1022;
6, 68.727727, 0.406986, 68.901136, 11793, 11880;
6, 70.210943, 0.273258, 70.437784, 2963, 11793;
6, 72.015800, 0.093417, 72.251579, 12149, 2963;
6, 72.871178, 0.060433, 73.107593, 12249, 12149;
6, 74.358566, 0.067563, 74.594998, 2413, 12249;
6, 76.195085, -0.041102, 76.437676, 11365, 2413;
6, 77.725505, -0.258029, 77.983393, 9878, 11365;
6, 79.003121, -0.301695, 79.264546, 2437, 9878;
6, 80.404700, -0.322856, 80.666285, 10067, 2437;
6, 82.134729, -0.335315, 82.396358, 5980, 10067;
6, 82.693847, -0.312833, 82.955928, 10620, 5980;
6, 83.820642, -0.256313, 84.084140, 7995, 10620;
6, 85.143879, -0.289064, 85.423807, 10521, 7995;
6, 86.690980, -0.318845, 86.971195, 3698, 10521;
6, 87.906411, -0.249322, 88.188612, 10743, 3698;
6, 89.489268, -0.403325, 89.778943, 10894, 10743;
6, 90.963149, -0.435249, 91.253170, 8511, 10894;
6, 92.623138, -0.468831, 92.913499, 10918, 8511;
6, 93.866668, -0.426475, 94.157750, 7795, 10918;
6, 95.494124, -0.237163, 95.796179, 12116, 7795;
6, 96.502026, -0.154536, 96.807462, 1590, 12116;
6, 97.803389, -0.078163, 98.111736, 11077, 1590;
6, 99.512095, 0.067376, 99.826629, 4882, 11077;
6, 101.252045, 0.117025, 101.567287, 11679, 4882;
6, 103.220627, 0.234792, 103.539388, 768, 11679;
6, 105.126782, 0.253828, 105.445638, 12197, 768;
6, 106.539810, 0.309891, 106.859778, 11817, 12197;
6, 107.523533, 0.322429, 107.851624, 11387, 11817;
6, 109.057451, 0.359483, 109.385990, 12046, 11387;
6, 110.440998, 0.350083, 110.769569, 10628, 12046;
6, 112.244555, 0.430856, 112.574934, 12062, 10628;
6, 114.189178, 0.058355, 114.554912, 1991, 12062;
6, 116.141853, 0.081876, 116.563022, 11963, 1991;
6, 117.893636, -0.055701, 118.320199, 8637, 11963;
6, 119.321761, -0.184248, 119.754099, 12093, 8637;
6, 119.756522, -0.257219, 120.194941, 1636, 12093;
6, 121.647729, -0.509479, 122.102897, 12250, 1636;
6, 122.358069, -0.308101, 122.841230, 8934, 12250;
6, 123.952832, 0.114117, 124.490939, 12252, 8934;
6, 125.454530, -0.057971, 126.002465, 10738, 12252;
6, 126.481746, -0.166755, 127.066139, 11859, 10738;
6, 128.378488, -0.156114, 128.962911, 11681, 11859;
6, 130.272488, -0.367542, 130.873641, 10293, 11681;
6, 130.849876, -0.441077, 131.455692, 11716, 10293;
6, 132.421863, -0.360486, 133.029745, 10007, 11716;
6, 133.858419, -0.393440, 134.466678, 12026, 10007;
6, 135.373799, -0.216777, 135.992321, 12104, 12026;
6, 136.272113, -0.079420, 136.901076, 11249, 12104;
6, 137.822227, -0.075245, 138.488380, 11453, 11249;
6, 138.691654, -0.091577, 139.357960, 11839, 11453;
6, 140.574151, 0.107118, 141.250914, 1019, 11839;
6, 141.402524, 0.061267, 142.080555, 11890, 1019;
6, 143.201829, 0.243923, 143.889107, 11389, 11890;
6, 143.675746, 0.232503, 144.379536, 7354, 11389;
6, 145.284539, 0.240323, 145.988348, 11586, 7354;
6, 145.551959, 0.251068, 146.255984, 4018, 11586;
6, 147.338054, 0.296287, 148.042652, 11711, 4018;
6, 149.329008, 0.284493, 150.033640, 2211, 11711;
6, 150.855832, 0.278445, 151.560476, 12158, 2211;
6, 152.752260, 0.322744, 153.457421, 11329, 12158;
6, 154.691562, 0.357345, 155.450760, 5787, 11329;
6, 155.877255, 0.345608, 156.636511, 11466, 5787;
6, 156.723573, 0.082302, 157.522843, 11540, 11466;
6, 157.900798, 0.106741, 158.700321, 797, 11540;
6, 159.589637, 0.131788, 160.389347, 11643, 797;
6, 161.470011, 0.332885, 162.280443, 9800, 11643;
6, 163.305956, 0.353402, 164.116503, 11861, 9800;
6, 164.868087, -0.079128, 165.737409, 11901, 11861;
6, 166.016663, 0.060882, 166.894487, 10722, 11901;
6, 167.672028, -0.083995, 168.584689, 11617, 10722;
6, 168.959983, -0.196031, 169.877507, 7061, 11617;
6, 170.897157, -0.397779, 171.825158, 11644, 7061;
6, 171.004263, -0.400973, 171.932312, 3023, 11644;
6, 172.949394, -0.397725, 173.877445, 11747, 3023;
6, 174.599504, -0.420710, 175.527716, 1752, 11747;
6, 175.943092, -0.531819, 176.875891, 11993, 1752;
6, 177.329158, -0.514575, 178.262063, 7186, 11993;
6, 179.242743, -0.462091, 180.176368, 12243, 7186;
6, 181.122484, -0.459490, 182.056111, 12333, 12243;
7, 0.000000, 0.000000, 0.000000, 0, -1;
7, 0.999729, 0.023262, 1.000000, 1, 0;
7, 2.099833, 0.049553, 2.100418, 9467, 1;
7, 3.588428, 0.093634, 3.589665, 11155, 9467;
7, 4.993990, 0.137239, 4.995903, 5, 11155;
7, 6.465694, 0.170436, 6.467982, 12029, 5;
7, 7.854268, 0.173472, 7.856560, 10055, 12029;
7, 8.700783, 0.200783, 8.703746, 8033, 10055;
7, 10.668100, 0.207773, 10.672770, 9169, 8033;
7, 12.017017, 0.232353, 12.021912, 5139, 9169;
7, 13.621860, 0.344800, 13.630688, 11134, 5139;
7, 14.593130, 0.405383, 14.603846, 12769, 11134;
7, 16.195976, 0.500575, 16.209517, 14198, 12769;
7, 18.040206, 0.574598, 18.055232, 7370, 14198;
7, 19.970081, 0.646709, 19.986453, 14470, 7370;
7, 21.917074, 0.711845, 21.934535, 10478, 14470;
7, 22.280285, 0.742583, 22.299045, 14679, 10478;
7, 23.219854, 0.830470, 23.242715, 14367, 14679;
7, 25.139354, 0.881634, 25.164769, 14017, 14367;
7, 26.530174, 0.926349, 26.556323, 12730, 14017;
7, 28.194063, 0.971345, 28.229157, 12346, 12730;
7, 29.845401, 1.066610, 29.883526, 5044, 12346;
7, 31.741628, 1.157507, 31.781931, 12504, 5044;
7, 33.615093, 1.339551, 33.664219, 13595, 12504;
7, 35.420345, 1.388482, 35.470135, 9672, 13595;
7, 37.324731, 1.526838, 37.379540, 14014, 9672;
7, 39.053620, 1.694112, 39.116502, 12791, 14014;
7, 39.850290, 1.770907, 39.916864, 14423, 12791;
7, 41.014314, 1.774509, 41.080894, 3739, 14423;
7, 42.526037, 1.822171, 42.601468, 13463, 3739;
7, 44.275012, 1.830551, 44.350463, 66, 13463;
7, 45.536951, 1.788262, 45.613111, 14747, 66;
7, 47.263409, 1.647424, 47.345303, 72, 14747;
7, 48.460421, 1.666316, 48.553645, 12419, 72;
7, 49.943591, 1.608927, 50.037925, 12720, 12419;
7, 51.228397, 1.549344, 51.324112, 4227, 12720;
7, 52.009180, 1.509040, 52.105935, 12832, 4227;
7, 53.958296, 1.387998, 54.058805, 13278, 12832;
7, 55.638680, 1.260866, 55.743992, 13543, 13278;
7, 56.872472, 1.144645, 56.983246, 11475, 13543;
7, 58.833295, 1.033839, 58.947197, 13809, 11475;
7, 60.721851, 0.820415, 60.847774, 2591, 13809;
7, 61.821235, 0.703854, 61.953320, 13886, 2591;
7, 63.447974, 0.624344, 63.582001, 8333, 13886;
7, 65.336663, 0.677512, 65.471438, 14173, 8333;
7, 67.214064, 0.649321, 67.349051, 14709, 14173;
7, 68.764505, 0.314944, 68.935139, 13249, 14709;
7, 70.314739, 0.477800, 70.507904, 10057, 13249;
7, 72.252795, 0.477165, 72.474831, 12374, 10057;
7, 72.884997, 0.428925, 73.108871, 5807, 12374;
7, 74.743082, 0.386917, 74.967430, 13203, 5807;
7, 76.531921, 0.328514, 76.757223, 12232, 13203;
7, 78.449857, 0.317432, 78.675191, 14456, 12232;
7, 80.391847, 0.335203, 80.617262, 12348, 14456;
7, 81.937263, 0.299057, 82.166420, 3366, 12348;
7, 83.548346, 0.301578, 83.777505, 12546, 3366;
7, 85.072764, 0.271842, 85.302213, 11926, 12546;
7, 85.699857, 0.313890, 85.939874, 9517, 11926;
7, 87.173232, 0.388177, 87.415121, 12074, 9517;
7, 89.067875, 0.401992, 89.309814, 200, 12074;
7, 90.096753, 0.432492, 90.339144, 14748, 200;
7, 92.066975, 0.455569, 92.309501, 205, 14748;
7, 93.964628, 0.311670, 94.215909, 13212, 205;
7, 95.329256, 0.193004, 95.585687, 5512, 13212;
7, 97.110743, 0.105393, 97.369327, 13601, 5512;
7, 99.061609, 0.053693, 99.320878, 13787, 13601;
7, 100.793450, -0.007625, 101.053804, 13973, 13787;
7, 102.430595, -0.050152, 102.691502, 14538, 13973;
7, 104.429001, -0.062160, 104.689944, 9337, 14538;
7, 106.340958, -0.090885, 106.602116, 14700, 9337;
7, 107.498457, -0.111673, 107.759802, 14149, 14700;
7, 108.694586, -0.086648, 108.959210, 14238, 14149;
7, 109.878497, -0.154972, 110.145091, 2759, 14238;
7, 111.542264, -0.269299, 111.812781, 14317, 2759;
7, 112.843593, -0.320319, 113.115110, 13176, 14317;
7, 114.762582, -0.266481, 115.034854, 14816, 13176;
7, 116.704313, -0.087435, 116.984822, 6723, 14816;
7, 118.654491, -0.413255, 118.962031, 14818, 6723;
7, 120.238513, -0.251869, 120.554253, 5041, 14818;
7, 122.115847, -0.041569, 122.446777, 14526, 5041;
7, 123.360186, 0.028697, 123.693098, 8388, 14526;
7, 124.541858, 0.084941, 124.876107, 14769, 8388;
7, 126.508364, 0.005139, 126.844233, 7011, 14769;
7, 128.283815, 0.057250, 128.633511, 14281, 7011;
7, 130.242156, 0.056962, 130.591852, 6364, 14281;
7, 131.425691, 0.062475, 131.775399, 14641, 6364;
7, 132.531841, 0.217096, 132.892305, 9553, 14641;
7, 134.092380, 0.301761, 134.467626, 13767, 9553;
7, 135.967679, 0.559197, 136.360512, 13271, 13767;
7, 137.831325, 0.784302, 138.237704, 14147, 13271;
7, 138.939483, 0.919014, 139.354021, 14324, 14147;
7, 140.349681, 1.032158, 140.768750, 11248, 14324;
7, 141.568820, 1.079517, 141.988809, 14385, 11248;
7, 143.256522, 1.172511, 143.679071, 1753, 14385;
7, 144.294448, 1.230216, 144.718600, 14611, 1753;
7, 146.092661, 1.330538, 146.519609, 369, 14611;
7, 147.230936, 1.386839, 147.659275, 14723, 369;
7, 148.425391, 1.380278, 148.853748, 14108, 14723;
7, 149.565262, 1.480883, 150.063460, 5296, 14108;
7, 151.453793, 1.583298, 151.954765, 14199, 5296;
7, 153.122616, 1.321509, 153.643997, 1231, 14199;
7, 154.740731, 1.216889, 155.265491, 14463, 1231;
7, 156.466463, 1.248603, 156.991514, 3997, 14463;
7, 158.020224, 1.015123, 158.608144, 14144, 3997;
7, 159.480793, 0.706344, 160.100996, 7797, 14144;
7, 160.572797, 0.468227, 161.218660, 14213, 7797;
7, 162.379104, 0.529217, 163.025997, 8378, 14213;
7, 163.838633, 0.557602, 164.485802, 14518, 8378;
7, 165.565252, 0.086271, 166.275596, 14532, 14518;
7, 166.660705, 0.102916, 167.371176, 7751, 14532;
7, 168.355144, 0.100350, 169.065616, 14681, 7751;
7, 170.271973, 0.089455, 170.982476, 14787, 14681;
7, 171.148775, -0.082725, 171.876024, 11166, 14787;
7, 173.050258, -0.181287, 173.843326, 14711, 11166;
7, 174.250801, -0.055048, 175.050488, 13405, 14711;
7, 175.528538, -0.050156, 176.332781, 9222, 13405;
7, 176.512891, -0.048448, 177.317135, 13533, 9222;
7, 177.623212, -0.082883, 178.427990, 11269, 13533;
7, 179.402924, -0.037311, 180.208285, 13605, 11269;
7, 181.035575, -0.016986, 181.841063, 14859, 13605;
8, 0.000000, 0.000000, 0.000000, 0, -1;
8, 0.999729, 0.023262, 1.000000, 1, 0;
8, 2.099833, 0.049553, 2.100418, 9467, 1;
8, 3.588428, 0.093634, 3.589665, 11155, 9467;
8, 4.993990, 0.137239, 4.995903, 5, 11155;
8, 6.465694, 0.170436, 6.467982, 12029, 5;
8, 7.854268, 0.173472, 7.856560, 10055, 12029;
8, 9.339164, 0.179348, 9.341698, 2302, 10055;
8, 11.180671, 0.250799, 11.184590, 14958, 2302;
8, 12.244049, 0.372104, 12.254865, 6266, 14958;
8, 13.852817, 0.418846, 13.864312, 17570, 6266;
8, 14.941033, 0.475909, 14.954023, 1548, 17570;
8, 16.734135, 0.559278, 16.749062, 17778, 1548;
8, 18.040206, 0.574598, 18.055223, 7370, 17778;
8, 19.970081, 0.646709, 19.986453, 14470, 7370;
8, 21.917074, 0.711845, 21.934535, 10478, 14470;
8, 22.280285, 0.742583, 22.299045, 14679, 10478;
8, 23.238520, 0.792123, 23.258559, 7069, 14679;
8, 24.846113, 0.912665, 24.870665, 17401, 7069;
8, 26.790091, 0.966806, 26.815397, 10343, 17401;
8, 28.567265, 1.030938, 28.596048, 16110, 10343;
8, 30.473160, 1.073910, 30.502427, 8348, 16110;
8, 32.126006, 1.199760, 32.160057, 16969, 8348;
8, 32.823058, 1.244056, 32.858516, 17068, 16969;
8, 34.816605, 1.264390, 34.852166, 8441, 17068;
8, 36.708493, 1.480249, 36.756328, 17251, 8441;
8, 37.324731, 1.526838, 37.374325, 14014, 17251;
8, 39.110623, 1.608805, 39.167312, 1219, 14014;
8, 41.035273, 1.507473, 41.094628, 14706, 1219;
8, 42.991896, 1.543243, 43.051577, 11892, 14706;
8, 44.276272, 1.427557, 44.341153, 16272, 11892;
8, 45.986501, 1.242091, 46.061409, 3114, 16272;
8, 47.645612, 1.075505, 47.728862, 17875, 3114;
8, 49.454419, 0.847284, 49.552009, 6398, 17875;
8, 50.707988, 0.762727, 50.810033, 16960, 6398;
8, 52.651465, 0.653440, 52.756581, 436, 16960;
8, 54.105416, 0.688219, 54.210947, 17724, 436;
8, 56.008865, 0.746965, 56.115303, 13420, 17724;
8, 57.161294, 0.720644, 57.276571, 16905, 13420;
8, 58.026819, 0.692013, 58.142570, 16464, 16905;
8, 59.933009, 0.642065, 60.050184, 12259, 16464;
8, 61.584905, 0.716197, 61.703743, 17698, 12259;
8, 62.467137, 0.702840, 62.586077, 5500, 17698;
8, 64.156269, 0.690935, 64.275250, 17813, 5500;
8, 65.451222, 0.556706, 65.577141, 8566, 17813;
8, 67.206187, 0.540781, 67.343039, 17288, 8566;
8, 68.807260, 0.500384, 68.944621, 9120, 17288;
8, 70.765064, 0.494733, 70.907005, 15269, 9120;
8, 71.211406, 0.501330, 71.353396, 592, 15269;
8, 72.839440, 0.523442, 72.981580, 16996, 592;
8, 74.510533, 0.456776, 74.654002, 17584, 16996;
8, 76.139993, 0.533117, 76.285250, 13908, 17584;
8, 78.111139, 0.544240, 78.287533, 16910, 13908;
8, 80.101989, 0.561805, 80.278461, 11233, 16910;
8, 81.618211, 0.547042, 81.794755, 17060, 11233;
8, 83.439381, 0.567253, 83.616037, 2483, 17060;
8, 85.401028, 0.444123, 85.581544, 17672, 2483;
8, 86.218265, 0.420945, 86.399110, 17857, 17672;
8, 87.761220, 0.048210, 87.986448, 17458, 17857;
8, 89.250461, 0.023769, 89.481706, 17075, 17458;
8, 90.949468, 0.066774, 91.185298, 14249, 17075;
8, 92.352348, 0.090333, 92.594283, 14783, 14249;
8, 94.341866, 0.136384, 94.584333, 238, 14783;
8, 96.039301, 0.202980, 96.283075, 16882, 238;
8, 97.894744, 0.217603, 98.138575, 10946, 16882;
8, 99.626627, 0.298578, 99.872351, 17073, 10946;
8, 100.917475, 0.170994, 101.169488, 4172, 17073;
8, 102.600040, 0.123978, 102.853230, 16075, 4172;
8, 104.355651, 0.085956, 104.609252, 16867, 16075;
8, 104.662940, 0.106771, 104.917245, 9949, 16867;
8, 106.467774, 0.053051, 106.722895, 16234, 9949;
8, 108.383796, 0.004903, 108.639521, 10249, 16234;
8, 110.205654, -0.060357, 110.462548, 17845, 10249;
8, 111.501218, -0.013026, 111.758976, 17005, 17845;
8, 113.443046, -0.186239, 113.711657, 14645, 17005;
8, 114.932550, -0.158750, 115.205134, 15967, 14645;
8, 116.551942, -0.112336, 116.825192, 14918, 15967;
8, 117.744258, -0.196959, 118.020666, 12319, 14918;
8, 119.506766, -0.266619, 119.784550, 16161, 12319;
8, 121.262179, -0.193215, 121.541497, 16049, 16161;
8, 121.874970, -0.163377, 122.155015, 17736, 16049;
8, 123.602747, -0.127957, 123.883155, 13616, 17736;
8, 125.445535, -0.008208, 125.729829, 17812, 13616;
8, 127.086873, 0.082217, 127.373656, 16424, 17812;
8, 128.413106, -0.027604, 128.743415, 13235, 16424;
8, 129.983807, -0.141061, 130.318209, 16695, 13235;
8, 131.429923, -0.038468, 131.767959, 1929, 16695;
8, 132.314987, 0.014499, 132.654606, 16751, 1929;
8, 133.795137, 0.076500, 134.136054, 3797, 16751;
8, 135.606133, 0.134407, 135.947976, 16804, 3797;
8, 135.855172, 0.120986, 136.197376, 9550, 16804;
8, 137.821063, 0.015328, 138.166105, 17800, 9550;
8, 139.239538, -0.032074, 139.585371, 15970, 17800;
8, 140.906749, -0.036441, 141.275112, 16258, 15970;
8, 142.780139, 0.007539, 143.149017, 996, 16258;
8, 144.192424, 0.112103, 144.565168, 17291, 996;
8, 145.535753, 0.287798, 145.919938, 15546, 17291;
8, 147.464460, 0.330168, 147.849656, 4312, 15546;
8, 149.386532, 0.301326, 149.771944, 15721, 4312;
8, 151.386054, 0.287717, 151.771512, 4156, 15721;
8, 152.288869, 0.280932, 152.674353, 15940, 4156;
8, 152.624889, 0.280938, 153.010372, 12633, 15940;
8, 154.346996, 0.285882, 154.732486, 17704, 12633;
8, 155.869453, 0.373456, 156.257460, 16055, 17704;
8, 157.299743, 0.367063, 157.689623, 8767, 16055;
8, 159.177398, 0.380154, 159.567323, 16797, 8767;
8, 160.104163, 0.313954, 160.496450, 16899, 16797;
8, 162.074431, 0.353584, 162.467117, 13298, 16899;
8, 163.917445, 0.255371, 164.312745, 17540, 13298;
8, 165.826649, 0.256002, 166.221949, 14377, 17540;
8, 165.951588, 0.251371, 166.346974, 17623, 14377;
8, 167.926050, 0.228690, 168.321566, 10202, 17623;
8, 168.369960, 0.156787, 168.798192, 17284, 10202;
8, 170.034217, 0.074233, 170.464496, 4343, 17284;
8, 171.714889, -0.355803, 172.199313, 17703, 4343;
8, 172.760891, -0.375996, 173.245510, 17303, 17703;
8, 174.312035, -0.236721, 174.822314, 881, 17303;
8, 175.203037, -0.158013, 175.716785, 17404, 881;
8, 176.694093, -0.016140, 177.214575, 8132, 17404;
8, 178.578030, 0.109115, 179.102671, 17644, 8132;
8, 179.402924, -0.037311, 179.940460, 13605, 17644;
8, 181.204561, -0.342792, 181.767813, 17904, 13605;
