x, y, cost, index, parent_index;
92.739238, 0.998574, 119.767334, 5760, 1082;
41.488622, -7.644365, 64.485010, 5761, 4484;
33.122642, -8.863202, 57.366822, 5762, 5241;
3.180090, 4.918896, 20.211642, 5763, 3053;
189.708257, -1.751364, 221.621692, 5764, 2530;
129.470915, -1.095095, 156.386332, 5765, 640;
117.504135, 0.159887, 144.207540, 5766, 678;
186.922130, 1.619982, 217.948442, 5767, 2446;
61.071025, -7.059704, 84.272795, 5768, 3733;
162.665119, -6.203246, 195.310843, 5769, 4182;
160.646944, -6.052047, 194.847048, 5770, 832;
26.821960, 1.833238, 46.908884, 5771, 2304;
53.379604, -1.806942, 118.896091, 5772, 244;
64.311798, -7.927861, 87.470160, 5773, 4064;
-3.431369, 15.421807, 17.640803, 5774, 906;
163.085148, 15.341357, 206.052853, 5775, 3701;
104.367973, 1.063235, 131.135659, 5776, 5720;
124.707928, 0.923014, 151.463739, 5777, 1511;
2.377407, 11.902161, 13.652519, 5778, 26;
130.986201, -1.669286, 157.961949, 5779, 5136;
66.517849, 0.638701, 119.125532, 5780, 5474;
108.563954, -0.410222, 135.112028, 5781, 1793;
46.092152, -6.629014, 69.074792, 5782, 4743;
22.198398, 0.498092, 42.118882, 5783, 4647;
1.921085, 7.839206, 17.462502, 5784, 5339;
-3.317335, -1.940179, 28.496298, 5785, 86;
22.905377, 17.557395, 8.923345, 5786, 5247;
163.196829, -1.207063, 192.352998, 5787, 3700;
28.975908, 1.154967, 49.100963, 5788, 911;
140.714931, -1.564577, 169.040666, 5789, 2018;
-1.782474, 7.764978, 19.527936, 5790, 3059;
143.983200, -0.256800, 172.451276, 5791, 4168;
-4.712623, -0.907669, 28.295193, 5792, 3195;
-1.164774, 0.449731, 25.458642, 5793, 2706;
58.271312, -6.599579, 81.438774, 5794, 5732;
42.882037, 1.586739, 87.621619, 5795, 3960;
11.511604, 18.891784, 2.643368, 5796, 0;
94.683517, 0.495906, 121.384039, 5797, 1984;
115.540882, 0.416944, 142.199478, 5798, 1451;
62.568202, 0.202542, 134.747144, 5799, 4106;
53.889098, 0.627378, 120.668645, 5800, 271;
11.440376, 18.472936, 2.602949, 5801, 0;
34.959958, 1.866319, 61.913245, 5802, 3204;
41.050595, 1.625866, 81.278398, 5803, 5444;
120.525783, -1.724263, 147.399781, 5804, 649;
70.132112, 1.641885, 111.357143, 5805, 2948;
1.028246, 16.875344, 13.028870, 5806, 4191;
55.139389, -0.449879, 124.423485, 5807, 245;
3.799081, 10.408005, 14.734907, 5808, 26;
9.967399, -1.552779, 30.323037, 5809, 3197;
160.700699, 17.783548, 208.521329, 5810, 3025;
160.984518, -17.148673, 208.555558, 5811, 1019;
23.505740, 20.897050, 9.939020, 5812, 4650;
-3.520099, 15.665435, 17.696289, 5813, 4161;
-0.997793, 20.309206, 15.189013, 5814, 5475;
71.421883, 1.514217, 109.528021, 5815, 3667;
13.062552, 21.836353, 3.949515, 5816, 4785;
73.575971, -7.758955, 97.205571, 5817, 1085;
71.314973, -9.752859, 95.059043, 5818, 5586;
8.468609, -1.169260, 28.842556, 5819, 5336;
-3.060381, 6.103047, 21.624376, 5820, 5790;
0.725709, 20.996146, 13.637427, 5821, 109;
119.600940, -0.608774, 146.344861, 5822, 2296;
172.555764, 1.220883, 202.109524, 5823, 3537;
-0.175445, 20.407363, 14.386938, 5824, 2820;
93.238545, -1.249932, 119.751554, 5825, 4795;
61.271495, -7.711577, 84.448579, 5826, 4105;
163.654843, -0.197519, 192.844256, 5827, 2894;
75.631614, -2.488700, 101.052699, 5828, 4584;
110.290930, 0.850249, 136.938221, 5829, 5749;
-2.735881, 11.166149, 18.124738, 5830, 1081;
67.113865, 0.503166, 117.883913, 5831, 5580;
151.254775, 1.705321, 180.217689, 5832, 964;
113.597663, 1.155779, 140.250921, 5833, 5718;
69.642389, -0.983523, 108.327042, 5834, 5202;
165.227216, -0.811287, 194.373377, 5835, 1197;
13.074199, 1.723895, 32.863923, 5836, 3308;
48.283854, -0.237970, 103.453720, 5837, 331;
29.317207, -0.104383, 49.486129, 5838, 540;
112.999094, -1.461647, 139.627958, 5839, 1307;
156.575308, 1.132130, 185.193961, 5840, 1161;
94.185621, 1.487925, 121.294255, 5841, 5760;
37.789933, -6.455204, 60.755556, 5842, 2768;
75.893220, -1.532537, 101.913125, 5843, 5650;
50.553034, 1.042146, 111.269786, 5844, 5837;
173.212663, -1.053742, 202.385635, 5845, 5231;
-7.456444, 0.602972, 29.583165, 5846, 280;
14.551612, 17.432782, 0.791209, 5847, 0;
47.742073, -7.995045, 70.882793, 5848, 5217;
63.844246, -7.186796, 87.048927, 5849, 5768;
122.865862, -1.161197, 149.626570, 5850, 1452;
161.429239, -13.255146, 204.329548, 5851, 4562;
151.090034, -1.998635, 179.883290, 5852, 5713;
10.555782, 1.861137, 30.086252, 5853, 1781;
117.563175, -0.363855, 144.284852, 5854, 5227;
67.069830, -9.605238, 90.424501, 5855, 2531;
27.185923, 0.686991, 47.120148, 5856, 202;
42.873710, -9.025422, 66.109020, 5857, 4994;
28.920345, -4.826377, 51.702947, 5858, 1601;
6.742885, 19.762402, 7.473085, 5859, 3564;
22.685715, 14.164690, 9.508080, 5860, 5683;
-9.743858, 0.572581, 31.870780, 5861, 5846;
30.152172, -1.788081, 50.593942, 5862, 3778;
172.176582, 1.446704, 201.734558, 5863, 1210;
23.480374, 18.246685, 9.490820, 5864, 1721;
2.588423, 4.947049, 20.187663, 5865, 5565;
3.682641, 14.069659, 11.041277, 5866, 2985;
164.278315, 0.383363, 193.543851, 5867, 5178;
162.308992, 6.368014, 195.264345, 5868, 1759;
154.895594, 0.232621, 183.612138, 5869, 5723;
46.528379, -6.576265, 69.514197, 5870, 5782;
23.380824, 1.775824, 43.464924, 5871, 5005;
160.116652, 1.320586, 188.740575, 5872, 5122;
139.829012, -0.012065, 168.269913, 5873, 5338;
75.166340, -9.364469, 98.898933, 5874, 2346;
96.333680, 1.062217, 123.120922, 5875, 885;
21.491949, -0.062552, 41.590219, 5876, 190;
8.661841, 20.045244, 5.717163, 5877, 4403;
115.034126, -0.125943, 141.761375, 5878, 1428;
186.166312, -0.408907, 217.001797, 5879, 5685;
144.121647, -1.265056, 172.461203, 5880, 5711;
53.293681, -9.260302, 76.612401, 5881, 2528;
100.533851, 0.385564, 127.183694, 5882, 3642;
121.396029, -0.819604, 148.144710, 5883, 5822;
-1.742830, 0.686883, 25.444472, 5884, 4695;
76.853442, 1.143957, 104.650941, 5885, 4957;
160.552408, -5.387738, 194.003230, 5886, 1236;
27.137407, 0.120453, 47.077674, 5887, 202;
75.031879, -3.864120, 99.610409, 5888, 4123;
50.926690, 0.318771, 111.947330, 5889, 2703;
-9.149600, -0.872350, 31.625140, 5890, 5197;
-4.177794, 1.204747, 26.210408, 5891, 3153;
181.580788, 1.133491, 211.451945, 5892, 1254;
31.634962, -1.077486, 51.732072, 5893, 393;
134.769286, 1.312933, 162.779481, 5894, 3043;
51.734985, -0.019152, 113.792445, 5895, 2013;
40.468412, 1.914921, 80.089140, 5896, 2711;
8.786255, 14.068934, 6.532737, 5897, 191;
161.808900, -10.516567, 199.294893, 5898, 2621;
-3.733699, 9.280421, 19.909737, 5899, 1166;
162.757155, 12.218278, 202.927764, 5900, 4436;
161.594928, 17.104344, 207.681298, 5901, 1323;
54.844274, -7.891551, 77.899236, 5902, 4310;
8.386578, 17.493558, 5.641940, 5903, 487;
163.893489, -1.666342, 193.068687, 5904, 3386;
147.382653, -0.167847, 175.852981, 5905, 1490;
113.887904, 0.719292, 140.538091, 5906, 4901;
78.137140, 1.398316, 105.604562, 5907, 5304;
1.015509, -1.458313, 26.808359, 5908, 5530;
0.204564, 4.173074, 21.496602, 5909, 3071;
121.595227, 1.170459, 148.331984, 5910, 2285;
6.918563, 21.892000, 8.083845, 5911, 485;
180.454953, -0.152030, 209.912430, 5912, 977;
161.348063, -9.365382, 198.064812, 5913, 3791;
19.187056, 18.598632, 5.224502, 5914, 1617;
71.721390, -1.059579, 106.949696, 5915, 5308;
175.417941, -0.516064, 204.649522, 5916, 5200;
53.978710, -6.624563, 77.000862, 5917, 3905;
157.276742, -1.123753, 186.344575, 5918, 1205;
161.619535, -4.381230, 192.681387, 5919, 4270;
6.328337, 16.736982, 7.776204, 5920, 168;
3.339378, 19.337711, 10.746648, 5921, 3617;
49.291767, -8.430780, 72.481349, 5922, 5727;
19.727365, 18.034134, 5.729244, 5923, 3305;
170.929215, -0.803516, 200.101204, 5924, 2431;
159.933409, 0.172321, 188.694657, 5925, 2131;
22.934771, 15.380681, 9.318937, 5926, 500;
47.540454, -1.142777, 100.705182, 5927, 3306;
164.801500, -1.088484, 193.723587, 5928, 624;
60.698772, -7.835619, 83.850353, 5929, 5551;
16.383870, 14.079497, 4.588380, 5930, 1447;
1.183594, 10.950077, 15.047749, 5931, 2540;
69.718415, -8.966876, 92.923472, 5932, 3541;
59.790728, -7.261239, 82.907013, 5933, 2317;
31.681826, -8.311526, 56.160073, 5934, 4559;
33.614368, -1.832657, 58.087777, 5935, 5893;
117.964379, -0.122936, 144.682381, 5936, 5798;
139.168279, 1.971287, 167.249166, 5937, 2708;
-1.718054, 3.703079, 22.782333, 5938, 1909;
72.112518, -7.152307, 95.709794, 5939, 5572;
51.066455, 1.753260, 113.858612, 5940, 3906;
131.815479, 1.179072, 159.207565, 5941, 4459;
178.269357, -0.394286, 207.487610, 5942, 1886;
19.713276, 16.981120, 5.803795, 5943, 1524;
42.114626, -0.278680, 84.168371, 5944, 4690;
22.765753, 20.593720, 9.144649, 5945, 2581;
22.722347, -0.428997, 42.874027, 5946, 5876;
57.151474, -0.398050, 130.054383, 5947, 5289;
-3.246799, 14.502276, 17.604138, 5948, 3621;
119.576855, 1.608693, 146.288051, 5949, 5381;
75.892598, -3.652970, 100.495896, 5950, 2025;
26.741906, 1.020257, 46.721354, 5951, 2661;
162.574805, -0.122515, 191.352457, 5952, 5925;
14.957634, -1.886808, 35.138267, 5953, 5632;
62.220931, -1.998521, 140.902551, 5954, 4215;
32.975994, -1.012951, 55.759824, 5955, 5893;
0.770379, 12.028336, 14.602921, 5956, 235;
50.514592, -9.534746, 73.804443, 5957, 4343;
35.621890, 0.943883, 65.767419, 5958, 3692;
14.080550, -0.861919, 34.085157, 5959, 5402;
33.736488, -9.003699, 57.917802, 5960, 5241;
5.572228, 15.820913, 8.709742, 5961, 5709;
136.925557, 1.949522, 164.377879, 5962, 634;
17.337404, 14.102389, 5.132964, 5963, 2783;
0.125669, 2.485055, 23.106164, 5964, 675;
-8.242535, 1.328384, 30.278905, 5965, 4564;
189.867613, 1.107666, 220.678157, 5966, 5716;
161.234637, -18.888450, 209.980754, 5967, 840;
177.224303, -1.222641, 206.403286, 5968, 2179;
8.220081, 15.347376, 6.366619, 5969, 4463;
22.862825, 18.554006, 8.891210, 5970, 2348;
105.128198, 0.319171, 131.725232, 5971, 1737;
161.338442, -1.407037, 190.416157, 5972, 1441;
-1.215608, 13.642165, 15.866724, 5973, 3429;
38.834279, 1.590865, 74.744282, 5974, 3410;
-0.943339, 12.572776, 15.899686, 5975, 5216;
36.220541, -6.113525, 59.350284, 5976, 2768;
-8.030164, 0.679994, 30.130555, 5977, 3066;
10.458223, 16.425827, 3.875852, 5978, 645;
13.288297, 1.831042, 32.818932, 5979, 5853;
2.910010, 19.859502, 11.257186, 5980, 2852;
14.340995, -1.490910, 34.456697, 5981, 5632;
56.094933, 0.342337, 127.432287, 5982, 4856;
1.677363, 17.804466, 12.369246, 5983, 599;
-0.751769, 20.281267, 14.942951, 5984, 5475;
8.848616, 18.075010, 5.156457, 5985, 47;
161.156537, -13.430644, 202.134752, 5986, 2817;
129.856372, 0.115664, 156.661666, 5987, 529;
171.500475, 0.575576, 201.137361, 5988, 3521;
46.942444, -1.427715, 98.869278, 5989, 3656;
19.459326, 21.287986, 6.385849, 5990, 1526;
20.720894, 14.888131, 7.422575, 5991, 2391;
2.900559, 8.875593, 16.247047, 5992, 4312;
88.911756, 0.621501, 115.563903, 5993, 5728;
162.409068, 13.838413, 204.449701, 5994, 4436;
163.861556, 5.881158, 195.420226, 5995, 4234;
105.343275, -0.245745, 131.892946, 5996, 5085;
11.559384, -1.720149, 31.844255, 5997, 3857;
164.160813, 4.510059, 193.893207, 5998, 4671;
-2.662420, 1.624315, 25.037302, 5999, 5403;
22.421895, 0.064411, 42.441575, 6000, 4647;
69.272797, 1.929371, 112.709668, 6001, 2984;
17.130242, 20.567346, 4.051722, 6002, 2964;
132.668114, 1.026486, 159.617252, 6003, 5987;
-3.869162, 10.756952, 19.329631, 6004, 5830;
31.566176, -5.505587, 53.667512, 6005, 5230;
17.600399, 14.140576, 5.279311, 6006, 2910;
100.946863, -1.731878, 127.459920, 6007, 4282;
159.101153, -1.902554, 188.257504, 6008, 5708;
144.007749, -0.727162, 172.441893, 6009, 2599;
17.604266, 16.436215, 3.932741, 6010, 3750;
163.065212, -16.038381, 205.366493, 6011, 2251;
6.310006, 16.696986, 7.800220, 6012, 168;
112.564987, 1.859657, 139.316358, 6013, 3332;
168.509769, -1.322199, 197.441980, 6014, 712;
162.559573, -13.923693, 202.781843, 6015, 3747;
119.660232, -1.980257, 146.573792, 6016, 1318;
122.591537, -1.948434, 149.468923, 6017, 3713;
82.238732, -1.160851, 108.196845, 6018, 4698;
33.165728, -9.188078, 57.644602, 6019, 5241;
20.666264, 21.418405, 7.505775, 6020, 2557;
67.772148, -1.886186, 115.428558, 6021, 5213;
57.967652, 1.125716, 133.059555, 6022, 4625;
7.200090, 21.036891, 7.449400, 6023, 493;
109.177371, 1.393882, 135.909707, 6024, 508;
116.154377, 1.764950, 142.877323, 6025, 4582;
8.508192, 16.729424, 5.642545, 6026, 99;
164.088261, -6.839357, 196.165213, 6027, 2250;
1.202746, -1.950667, 27.251582, 6028, 5451;
32.298509, -9.565797, 57.557748, 6029, 5934;
5.895593, 18.970110, 8.170063, 6030, 5472;
22.232756, 14.272570, 9.041979, 6031, 6;
-0.783159, 10.700362, 16.646692, 6032, 5956;
3.554081, 20.321412, 10.714522, 6033, 2152;
162.732527, -18.590860, 207.458010, 6034, 1987;
155.912202, -1.065445, 184.795148, 6035, 3158;
143.255473, -0.056505, 171.698608, 6036, 1591;
105.161385, -0.357903, 131.708942, 6037, 5085;
-0.693478, 15.991263, 14.859338, 6038, 1475;
1.791475, 3.826331, 21.417336, 6039, 296;
128.395272, 1.580650, 155.212015, 6040, 1228;
36.398281, -7.868339, 59.650305, 6041, 1068;
-0.487354, 14.052339, 15.048805, 6042, 23;
75.685694, 0.635159, 103.717843, 6043, 1087;
68.867049, -1.975599, 110.587552, 6044, 1940;
1.955697, 20.031768, 12.226449, 6045, 3091;
50.463199, -1.638413, 109.598598, 6046, 5927;
12.252271, 1.224729, 31.775849, 6047, 2807;
182.180741, -1.233880, 211.381904, 6048, 4569;
39.753260, -8.107956, 62.857314, 6049, 5667;
161.324421, -9.844694, 198.228663, 6050, 1756;
159.293486, -0.471427, 188.066206, 6051, 3232;
3.316366, -1.938417, 27.075205, 6052, 357;
8.290853, -0.894319, 28.540635, 6053, 5336;
49.250129, -8.802208, 72.478111, 6054, 5727;
160.848026, -9.512537, 197.877716, 6055, 1621;
127.567290, -0.541853, 154.369159, 6056, 1033;
37.418138, -1.511442, 69.510533, 6057, 844;
-1.238856, 21.528519, 15.657683, 6058, 5821;
31.615440, -9.808494, 57.408672, 6059, 471;
22.234352, 16.403259, 8.388563, 6060, 3205;
41.349240, -6.670094, 64.295260, 6061, 3897;
13.954415, -0.510684, 33.926405, 6062, 4244;
161.600429, -18.082975, 206.839124, 6063, 840;
89.498474, -1.175945, 115.985767, 6064, 2699;
161.846717, 5.493160, 193.983940, 6065, 4671;
69.550489, -9.598839, 92.823754, 6066, 4357;
131.222411, 0.566320, 158.100121, 6067, 5987;
2.003141, 1.384510, 23.795292, 6068, 3329;
81.534754, 0.583738, 107.916955, 6069, 2331;
160.593824, -14.646309, 203.022059, 6070, 846;
161.871490, 6.645541, 195.136588, 6071, 6065;
28.410921, -0.834976, 48.657105, 6072, 1117;
113.476160, 0.944818, 140.126246, 6073, 5500;
2.135276, -1.273819, 26.456903, 6074, 6068;
112.395903, -0.386234, 138.949929, 6075, 2459;
143.001142, -1.609228, 171.327313, 6076, 5789;
29.307691, -1.128989, 49.581919, 6077, 5887;
20.501566, 18.579562, 6.539151, 6078, 5914;
127.905333, -1.468787, 154.677149, 6079, 1635;
96.605116, 0.804366, 123.330238, 6080, 5797;
78.557229, 0.245816, 105.103290, 6081, 2837;
3.488306, 2.192779, 22.938928, 6082, 39;
51.762606, -6.858720, 74.759904, 6083, 5574;
62.469164, -6.859664, 85.615385, 6084, 5933;
22.873379, 19.864044, 9.084585, 6085, 5128;
36.820361, -6.149422, 59.880731, 6086, 2768;
61.523107, 1.095674, 137.943128, 6087, 422;
16.012563, 17.397679, 2.100762, 6088, 0;
162.519178, 19.194673, 209.811760, 6089, 1346;
11.894430, 15.868371, 2.996209, 6090, 0;
74.227476, 0.524467, 103.193404, 6091, 3116;
-1.180444, 17.125538, 15.233391, 6092, 530;
134.629269, 0.601188, 161.460848, 6093, 5672;
60.691479, 0.856641, 141.219460, 6094, 1931;
164.374666, 19.587429, 210.493118, 6095, 3338;
16.862027, 15.246554, 3.971487, 6096, 5457;
23.108107, -0.947682, 43.356095, 6097, 3749;
164.248382, 3.712900, 193.515251, 6098, 659;
8.754336, 17.896059, 5.247047, 6099, 5566;
141.036339, 0.798916, 168.646921, 6100, 793;
51.585819, -0.605132, 113.247323, 6101, 2013;
74.982454, -5.758667, 98.709892, 6102, 4123;
-6.889006, -1.368175, 29.953511, 6103, 4923;
73.683483, -0.194593, 102.338598, 6104, 752;
162.691962, 4.001600, 192.461594, 6105, 3502;
60.422262, 0.616946, 140.361495, 6106, 1931;
181.399674, 1.542224, 211.168814, 6107, 4274;
176.540370, 1.733122, 206.108598, 6108, 947;
50.744213, -7.049226, 73.747049, 6109, 3113;
9.747671, 0.640948, 29.394551, 6110, 3554;
19.587883, 18.928155, 5.670146, 6111, 3286;
51.373442, 0.514873, 113.168512, 6112, 2013;
7.355503, 20.879446, 7.242569, 6113, 4095;
-2.399734, 3.562711, 23.296142, 6114, 3126;
20.270358, 14.978446, 6.972956, 6115, 2391;
-1.981770, 0.101851, 26.076417, 6116, 5884;
2.463802, 9.010665, 16.186654, 6117, 5243;
131.440880, -0.155593, 158.262059, 6118, 3507;
52.402273, -1.354182, 115.808296, 6119, 243;
15.939391, 15.240897, 3.373571, 6120, 1;
173.197712, 1.254608, 202.751745, 6121, 3537;
117.128241, -1.236072, 143.757281, 6122, 2192;
175.414599, -0.602748, 204.629281, 6123, 5200;
0.852592, -0.742901, 26.084093, 6124, 4615;
175.973820, -1.514884, 205.151894, 6125, 3491;
54.243725, -9.315223, 77.498185, 6126, 5032;
139.320561, -1.554208, 166.630943, 6127, 3501;
115.088007, -0.114710, 141.655691, 6128, 6075;
1.030965, 17.105824, 13.016075, 6129, 4191;
44.794921, -9.303240, 68.050215, 6130, 5857;
0.434963, 20.394215, 13.781025, 6131, 3091;
3.439862, 3.398169, 21.726895, 6132, 5215;
157.043470, -1.668947, 186.077326, 6133, 6035;
37.845842, -6.615575, 60.795349, 6134, 2768;
20.211518, 20.392786, 6.656890, 6135, 1918;
19.924979, 20.817195, 6.563712, 6136, 5009;
8.461944, 0.774020, 28.139051, 6137, 5705;
147.732105, 0.443763, 176.203116, 6138, 4723;
133.387574, 1.433894, 160.207820, 6139, 4459;
144.144604, -0.181309, 171.678348, 6140, 2051;
1.085696, 20.483197, 13.161121, 6141, 3091;
164.269367, -16.334518, 205.737427, 6142, 6015;
162.739292, -15.910633, 204.776894, 6143, 6015;
183.089526, -1.421177, 212.309788, 6144, 6048;
125.058248, -1.577333, 151.848174, 6145, 2766;
93.548848, 0.749242, 120.381531, 6146, 3465;
41.097768, 1.952972, 81.826563, 6147, 4831;
61.079073, 0.647261, 140.434801, 6148, 4215;
86.906652, -0.351533, 112.934580, 6149, 5696;
73.291881, -3.944184, 98.619980, 6150, 1643;
164.384012, -0.153546, 193.158054, 6151, 5178;
156.013961, 0.599732, 184.647725, 6152, 1618;
163.225739, 6.122102, 194.648245, 6153, 6105;
41.210883, 1.944508, 82.039121, 6154, 2237;
9.465181, 14.483932, 5.740421, 6155, 191;
31.944098, -8.477989, 56.451599, 6156, 637;
31.384317, -0.891984, 51.445478, 6157, 4356;
54.769450, -7.371148, 77.793482, 6158, 2229;
-0.139461, 21.282259, 14.531175, 6159, 401;
56.864571, 0.036479, 129.442160, 6160, 5289;
73.784156, -4.483636, 98.278467, 6161, 1138;
168.608633, 0.225392, 197.400318, 6162, 4916;
159.074447, -0.702272, 187.902847, 6163, 3232;
43.360131, -1.381378, 88.157768, 6164, 226;
0.071524, 20.436815, 14.146952, 6165, 6131;
40.004448, -8.143131, 63.110273, 6166, 5667;
49.712727, -6.421944, 72.702549, 6167, 4769;
89.273173, -1.442173, 115.540327, 6168, 6149;
40.131179, -8.999301, 63.517546, 6169, 5316;
123.538005, 1.411221, 150.269720, 6170, 4623;
31.789073, -1.472967, 51.995008, 6171, 4196;
66.939068, -9.393859, 90.232511, 6172, 2531;
146.501299, -0.871660, 174.134075, 6173, 6140;
161.769203, 1.261818, 190.392057, 6174, 603;
14.732666, 1.144270, 34.257549, 6175, 6047;
40.483130, -9.518639, 64.056284, 6176, 4670;
155.370310, -1.541493, 184.188680, 6177, 1275;
6.945550, 20.525074, 7.499266, 6178, 5877;
109.543679, 1.162050, 136.215311, 6179, 508;
103.557570, 1.987909, 130.516450, 6180, 4984;
161.596636, 16.444767, 207.009747, 6181, 4835;
186.324937, 1.849182, 216.141928, 6182, 5097;
13.087793, -0.951534, 33.076259, 6183, 3493;
124.819717, -0.049955, 151.593596, 6184, 2330;
164.224010, -18.738017, 207.893973, 6185, 6011;
69.158630, -8.540828, 92.350415, 6186, 2861;
181.853102, 1.789463, 211.421652, 6187, 2510;
87.570847, -0.343918, 113.593477, 6188, 5696;
168.804324, -1.723392, 197.779108, 6189, 711;
175.515113, 1.623292, 205.080014, 6190, 947;
57.473860, -1.674153, 131.392571, 6191, 3771;
162.221271, 0.202606, 190.936835, 6192, 2131;
184.594938, 1.840864, 214.163970, 6193, 6187;
95.838900, 1.581380, 122.818085, 6194, 6146;
177.837080, 0.884570, 207.401330, 6195, 4897;
150.096622, -0.506753, 177.749101, 6196, 3504;
66.239011, 0.842488, 119.956103, 6197, 1474;
0.993873, 0.431515, 24.904659, 6198, 4615;
144.435143, -0.917845, 171.785259, 6199, 2599;
19.481766, 15.370154, 6.091789, 6200, 6010;
164.661581, 1.463720, 193.290721, 6201, 4851;
81.711348, -0.952158, 107.671539, 6202, 629;
162.661160, 12.834600, 203.488401, 6203, 4436;
67.376253, -8.078614, 90.539613, 6204, 5369;
2.322445, 1.270617, 23.873831, 6205, 140;
88.477958, 0.486557, 114.715422, 6206, 6149;
161.730069, 1.472452, 190.361123, 6207, 5872;
53.499652, -8.945716, 76.724612, 6208, 4142;
161.227259, 13.298933, 203.834107, 6209, 1053;
2.567354, 20.248616, 11.661321, 6210, 150;
10.777370, -1.167659, 30.920191, 6211, 3612;
69.548200, 0.545567, 110.379673, 6212, 5641;
17.548896, 20.249316, 4.221433, 6213, 1526;
166.451420, -1.350769, 195.394225, 6214, 5928;
61.978360, -0.643873, 137.560584, 6215, 422;
112.029326, -1.020653, 138.604062, 6216, 3245;
129.543801, 1.555124, 156.340869, 6217, 674;
147.936641, 1.462972, 175.812164, 6218, 997;
147.022333, 1.672855, 175.107179, 6219, 579;
160.289816, -1.669373, 189.131259, 6220, 5105;
48.071465, -7.320715, 71.105491, 6221, 5217;
110.521757, 0.765342, 137.143162, 6222, 5276;
50.994918, -9.568549, 74.285956, 6223, 5957;
22.589043, 1.565818, 42.504218, 6224, 1857;
2.324113, 2.489152, 22.659624, 6225, 140;
-6.404871, 0.615120, 28.514216, 6226, 5891;
145.802442, 1.968907, 173.561978, 6227, 4718;
161.732817, -13.239915, 201.648514, 6228, 2538;
91.751030, -1.058652, 117.832426, 6229, 4022;
21.365941, 15.188339, 7.886436, 6230, 135;
46.247935, -7.845983, 69.370332, 6231, 4881;
164.948931, -0.089096, 193.680049, 6232, 6192;
29.426569, -8.425527, 55.329896, 6233, 4719;
2.979779, 9.189685, 15.931696, 6234, 4312;
51.121293, -7.674477, 74.167613, 6235, 4893;
87.854253, 1.490971, 114.591943, 6236, 5626;
40.003361, -6.295985, 62.974703, 6237, 5842;
-0.832433, 5.221655, 21.026662, 6238, 3697;
161.407734, -5.510754, 193.830598, 6239, 5919;
156.019027, -1.267128, 184.871652, 6240, 3158;
14.252117, 1.385845, 33.782175, 6241, 6047;
131.699106, 0.826039, 158.601213, 6242, 3726;
3.843095, -0.592563, 25.741105, 6243, 6082;
186.652286, -0.906082, 215.868758, 6244, 3972;
20.220337, 15.618341, 6.663534, 6245, 135;
9.326503, 20.181685, 5.161844, 6246, 4895;
60.140368, 1.232176, 139.818846, 6247, 1931;
39.030465, -9.708221, 62.865179, 6248, 1247;
13.203886, 20.471580, 2.596634, 6249, 0;
58.591560, 0.409847, 134.929457, 6250, 5277;
145.347617, 1.394344, 173.000847, 6251, 568;
28.840619, -9.018740, 55.836717, 6252, 2791;
190.489135, -0.221803, 219.768593, 6253, 2523;
160.089849, -1.245662, 188.917489, 6254, 988;
163.693674, 7.225891, 195.842616, 6255, 5465;
15.969510, 18.134559, 1.974101, 6256, 0;
97.902675, -1.008371, 124.451994, 6257, 3151;
-3.183659, 0.872150, 25.952269, 6258, 5403;
28.543064, -4.286544, 51.097593, 6259, 1601;
161.000763, -15.753987, 204.202123, 6260, 6070;
155.177282, -1.615323, 182.967946, 6261, 5250;
161.480242, 11.139032, 199.646139, 6262, 5729;
43.366560, -8.636541, 66.502264, 6263, 1321;
83.379882, 0.521570, 109.594684, 6264, 4487;
19.688362, 16.033945, 6.019209, 6265, 322;
161.330207, -1.043187, 190.174264, 6266, 6254;
52.084213, -8.456803, 75.229515, 6267, 2945;
9.329496, 0.474943, 29.053594, 6268, 5705;
30.686090, -4.271282, 52.159719, 6269, 5230;
52.058934, -6.875557, 75.056549, 6270, 5574;
3.709326, 3.466300, 21.654855, 6271, 188;
146.337506, -1.073922, 173.694013, 6272, 6199;
164.460811, -4.955669, 194.441406, 6273, 627;
29.671711, -0.543832, 49.697593, 6274, 5887;
82.535835, 1.290538, 109.142405, 6275, 6069;
-6.889071, -1.686843, 30.174284, 6276, 4923;
16.031653, -1.031014, 36.021191, 6277, 6183;
73.886740, -8.833733, 97.093391, 6278, 5429;
-1.415626, 10.305485, 17.386235, 6279, 5956;
131.610728, 0.634656, 158.491178, 6280, 5987;
150.024195, -0.925587, 177.386758, 6281, 1906;
68.087693, -8.276905, 91.254940, 6282, 2734;
21.390590, 18.537232, 7.423998, 6283, 4613;
88.855003, 0.578627, 115.070594, 6284, 1696;
38.845246, -7.856997, 61.915201, 6285, 5483;
162.826825, 2.048339, 191.546758, 6286, 5872;
2.138369, 15.398072, 12.146371, 6287, 3572;
189.568930, -0.217446, 218.865595, 6288, 6244;
41.321378, -0.573779, 82.297545, 6289, 777;
93.363372, 1.055090, 120.333025, 6290, 3465;
171.200119, 0.767246, 200.047846, 6291, 6162;
161.065171, 19.812314, 210.421691, 6292, 2779;
138.041687, -0.757561, 165.139129, 6293, 1985;
0.167670, 4.960080, 20.762268, 6294, 3071;
1.493744, 16.801143, 12.573992, 6295, 4191;
-2.432810, 18.905060, 16.474819, 6296, 60;
72.419526, -2.978877, 99.472623, 6297, 5308;
130.151320, -1.593170, 156.926577, 6298, 6079;
